"RUT","Nemotecnico","Nombre","Tipo.de.Activo","Tipo de Activo"
"9490","CFMSTDDDEJ","FONDO MUTUO SANTANDER DEUDA DÓLAR","Renta Fija",NA
"9490","CFMSTDDDIN","FONDO MUTUO SANTANDER DEUDA DÓLAR","Renta Fija",NA
"9490","CFMSTDDDUN","FONDO MUTUO SANTANDER DEUDA DÓLAR","Renta Fija",NA
"9490","CFMSTDDDAM","FONDO MUTUO SANTANDER DEUDA DÓLAR","Renta Fija",NA
"8906","CFMSTDSARI","FONDO MUTUO SANTANDER DEUDA LATAM","Renta Fija",NA
"8906","CFMSTDSARE","FONDO MUTUO SANTANDER DEUDA LATAM","Renta Fija",NA
"8906","CFMSTDDLA3","FONDO MUTUO SANTANDER DEUDA LATAM","Renta Fija",NA
"8906","CFMSTDSARR","FONDO MUTUO SANTANDER DEUDA LATAM","Renta Fija",NA
"8906","CFMSTDDLAG","FONDO MUTUO SANTANDER DEUDA LATAM","Renta Fija",NA
"8906","CFMSTDRALC","FONDO MUTUO SANTANDER DEUDA LATAM","Renta Fija",NA
"9352","CFMSTDDLEJ","FONDO MUTUO SANTANDER DEUDA LATAM ESG DÓLAR","Renta Fija",NA
"9352","CFMSTDDLUN","FONDO MUTUO SANTANDER DEUDA LATAM ESG DÓLAR","Renta Fija",NA
"9352","CFMSTDDLIN","FONDO MUTUO SANTANDER DEUDA LATAM ESG DÓLAR","Renta Fija",NA
"10024","CFMSTDBDAL","FONDO MUTUO SANTANDER EQUILIBRIO DÓLAR","Sin clasificación",NA
"10024","CFMSTDBDEJ","FONDO MUTUO SANTANDER EQUILIBRIO DÓLAR","Sin clasificación",NA
"10024","CFMSTDBDGL","FONDO MUTUO SANTANDER EQUILIBRIO DÓLAR","Sin clasificación",NA
"9648","CFMSTDGADI","FONDO MUTUO SANTANDER GESTIÓN ACTIVA AGRESIVA","Balanceados",NA
"9648","CFMSTDGAAE","FONDO MUTUO SANTANDER GESTIÓN ACTIVA AGRESIVA","Balanceados",NA
"9648","CFMSTDGAAP","FONDO MUTUO SANTANDER GESTIÓN ACTIVA AGRESIVA","Balanceados",NA
"9646","CFMSTDGEDI","FONDO MUTUO SANTANDER GESTIÓN ACTIVA EQUILIBRIO","Balanceados",NA
"9646","CFMSTDAEQE","FONDO MUTUO SANTANDER GESTIÓN ACTIVA EQUILIBRIO","Balanceados",NA
"9646","CFMSTDGEAP","FONDO MUTUO SANTANDER GESTIÓN ACTIVA EQUILIBRIO","Balanceados",NA
"9649","CFMSTDGPDI","FONDO MUTUO SANTANDER GESTIÓN ACTIVA PRUDENTE","Balanceados",NA
"9649","CFMSTDAPRE","FONDO MUTUO SANTANDER GESTIÓN ACTIVA PRUDENTE","Balanceados",NA
"9649","CFMSTDGAPG","FONDO MUTUO SANTANDER GESTIÓN ACTIVA PRUDENTE","Balanceados",NA
"9649","CFMSTDAPRP","FONDO MUTUO SANTANDER GESTIÓN ACTIVA PRUDENTE","Balanceados",NA
"8058","CFMSTDGEMI","FONDO MUTUO SANTANDER GO ACCIONES GLOBAL EMERGENTE","Renta Variable",NA
"8058","CFMSTDAGEU","FONDO MUTUO SANTANDER GO ACCIONES GLOBAL EMERGENTE","Renta Variable",NA
"8058","CFMSTDAGEE","FONDO MUTUO SANTANDER GO ACCIONES GLOBAL EMERGENTE","Renta Variable",NA
"8058","CFMSTDAGEI","FONDO MUTUO SANTANDER GO ACCIONES GLOBAL EMERGENTE","Renta Variable",NA
"8058","CFMSTDAGEA","FONDO MUTUO SANTANDER GO ACCIONES GLOBAL EMERGENTE","Renta Variable",NA
"8058","CFMSTDGEMG","FONDO MUTUO SANTANDER GO ACCIONES GLOBAL EMERGENTE","Renta Variable",NA
"8058","CFMSTDGEM3","FONDO MUTUO SANTANDER GO ACCIONES GLOBAL EMERGENTE","Renta Variable",NA
"8058","CFMSTDGEM2","FONDO MUTUO SANTANDER GO ACCIONES GLOBAL EMERGENTE","Renta Variable",NA
"8058","CFMSTDAGAM","FONDO MUTUO SANTANDER GO ACCIONES GLOBAL EMERGENTE","Renta Variable",NA
"8090","CFMSTDAGDI","FONDO MUTUO SANTANDER GO ACCIONES GLOBALES ESG","Renta Variable",NA
"8090","CFMSTDAGLE","FONDO MUTUO SANTANDER GO ACCIONES GLOBALES ESG","Renta Variable",NA
"8090","CFMSTDAGDA","FONDO MUTUO SANTANDER GO ACCIONES GLOBALES ESG","Renta Variable",NA
"8090","CFMSTDGDOU","FONDO MUTUO SANTANDER GO ACCIONES GLOBALES ESG","Renta Variable",NA
"8090","CFMSTDAGLI","FONDO MUTUO SANTANDER GO ACCIONES GLOBALES ESG","Renta Variable",NA
"8090","CFMSTDAGLG","FONDO MUTUO SANTANDER GO ACCIONES GLOBALES ESG","Renta Variable",NA
"8090","CFMSTDAGLD","FONDO MUTUO SANTANDER GO ACCIONES GLOBALES ESG","Renta Variable",NA
"8090","CFMSTDAGD2","FONDO MUTUO SANTANDER GO ACCIONES GLOBALES ESG","Renta Variable",NA
"8090","CFMSTDGDAM","FONDO MUTUO SANTANDER GO ACCIONES GLOBALES ESG","Renta Variable",NA
"8488","CFMSTDACUI","FONDO MUTUO SANTANDER GO ACCIONES SELECTAS USA","Renta Variable",NA
"8488","CFMSTDAUSE","FONDO MUTUO SANTANDER GO ACCIONES SELECTAS USA","Renta Variable",NA
"8488","CFMSTDAUSU","FONDO MUTUO SANTANDER GO ACCIONES SELECTAS USA","Renta Variable",NA
"8488","CFMSTDUSAP","FONDO MUTUO SANTANDER GO ACCIONES SELECTAS USA","Renta Variable",NA
"8488","CFMSTDAUSI","FONDO MUTUO SANTANDER GO ACCIONES SELECTAS USA","Renta Variable",NA
"8488","CFMSTDACU3","FONDO MUTUO SANTANDER GO ACCIONES SELECTAS USA","Renta Variable",NA
"8488","CFMSTDACUG","FONDO MUTUO SANTANDER GO ACCIONES SELECTAS USA","Renta Variable",NA
"8488","CFMSTDACU2","FONDO MUTUO SANTANDER GO ACCIONES SELECTAS USA","Renta Variable",NA
"8488","CFMSTDUSAA","FONDO MUTUO SANTANDER GO ACCIONES SELECTAS USA","Renta Variable",NA
"8057","CFMSTDMMKC","FONDO MUTUO SANTANDER MONEY MARKET","Money Market",NA
"8057","CFMSTDMMKB","FONDO MUTUO SANTANDER MONEY MARKET","Money Market",NA
"8057","CFMSTDMOMP","FONDO MUTUO SANTANDER MONEY MARKET","Money Market",NA
"8057","CFMSTDMMCO","FONDO MUTUO SANTANDER MONEY MARKET","Money Market",NA
"8057","CFMSTDMMKT","FONDO MUTUO SANTANDER MONEY MARKET","Money Market",NA
"8057","CFMSTDMMAM","FONDO MUTUO SANTANDER MONEY MARKET","Money Market",NA
"8057","CFMSTDMMKG","FONDO MUTUO SANTANDER MONEY MARKET","Money Market",NA
"8230","CFMSTDMMDA","FONDO MUTUO SANTANDER MONEY MARKET DOLAR","Money Market",NA
"8230","CFMSTDMDAL","FONDO MUTUO SANTANDER MONEY MARKET DOLAR","Money Market",NA
"8908","CFMSTDBAGE","FONDO MUTUO SANTANDER PRIVATE BANKING AGRESIVO","Balanceados",NA
"8908","CFMSTDPKAA","FONDO MUTUO SANTANDER PRIVATE BANKING AGRESIVO","Balanceados",NA
"8908","CFMSTDPBAG","FONDO MUTUO SANTANDER PRIVATE BANKING AGRESIVO","Balanceados",NA
"8911","CFMSTDPKMA","FONDO MUTUO SANTANDER PRIVATE BANKING EQUILIBRIO","Balanceados",NA
"8911","CFMSTDBMOE","FONDO MUTUO SANTANDER PRIVATE BANKING EQUILIBRIO","Balanceados",NA
"8911","CFMSTDPBMG","FONDO MUTUO SANTANDER PRIVATE BANKING EQUILIBRIO","Balanceados",NA
"8910","CFMSTDBCOE","FONDO MUTUO SANTANDER PRIVATE BANKING PRUDENTE","Balanceados",NA
"8910","CFMSTDPKCA","FONDO MUTUO SANTANDER PRIVATE BANKING PRUDENTE","Balanceados",NA
"8910","CFMSTDPBCG","FONDO MUTUO SANTANDER PRIVATE BANKING PRUDENTE","Balanceados",NA
"8615","CFMSTDRCDI","FONDO MUTUO SANTANDER RENTA CORTO PLAZO","Money Market",NA
"8615","CFMSTDCPLR","FONDO MUTUO SANTANDER RENTA CORTO PLAZO","Money Market",NA
"8615","CFMSTDCPLE","FONDO MUTUO SANTANDER RENTA CORTO PLAZO","Money Market",NA
"8615","CFMSTDCPLN","FONDO MUTUO SANTANDER RENTA CORTO PLAZO","Money Market",NA
"8615","CFMSTDRCPG","FONDO MUTUO SANTANDER RENTA CORTO PLAZO","Money Market",NA
"8387","CFMSTDGPRB","FONDO MUTUO SANTANDER RENTA EXTRA LARGO PLAZO UF","Balanceados",NA
"8387","CFMSTDEAPA","FONDO MUTUO SANTANDER RENTA EXTRA LARGO PLAZO UF","Balanceados",NA
"8387","CFMSTDGPRU","FONDO MUTUO SANTANDER RENTA EXTRA LARGO PLAZO UF","Balanceados",NA
"8387","CFMSTDGPRR","FONDO MUTUO SANTANDER RENTA EXTRA LARGO PLAZO UF","Balanceados",NA
"8387","CFMSTDSTE3","FONDO MUTUO SANTANDER RENTA EXTRA LARGO PLAZO UF","Balanceados",NA
"8387","CFMSTDSTE2","FONDO MUTUO SANTANDER RENTA EXTRA LARGO PLAZO UF","Balanceados",NA
"8082","CFMSTDSADR","FONDO MUTUO SANTANDER RENTA LARGO PLAZO PESOS","Renta Fija",NA
"8082","CFMSTDLPAM","FONDO MUTUO SANTANDER RENTA LARGO PLAZO PESOS","Renta Fija",NA
"8082","CFMSTDRTBL","FONDO MUTUO SANTANDER RENTA LARGO PLAZO PESOS","Renta Fija",NA
"8082","CFMSTDRLPE","FONDO MUTUO SANTANDER RENTA LARGO PLAZO PESOS","Renta Fija",NA
"8082","CFMSTDRLAI","FONDO MUTUO SANTANDER RENTA LARGO PLAZO PESOS","Renta Fija",NA
"8082","CFMSTDRLA3","FONDO MUTUO SANTANDER RENTA LARGO PLAZO PESOS","Renta Fija",NA
"8082","CFMSTDRLAG","FONDO MUTUO SANTANDER RENTA LARGO PLAZO PESOS","Renta Fija",NA
"8077","CFMSTDRUAM","FONDO MUTUO SANTANDER RENTA LARGO PLAZO UF","Renta Fija",NA
"8077","CFMSTDHDPS","FONDO MUTUO SANTANDER RENTA LARGO PLAZO UF","Renta Fija",NA
"8077","CFMSTDHDPB","FONDO MUTUO SANTANDER RENTA LARGO PLAZO UF","Renta Fija",NA
"8077","CFMSTDHDPC","FONDO MUTUO SANTANDER RENTA LARGO PLAZO UF","Renta Fija",NA
"8077","CFMSTDRLUI","FONDO MUTUO SANTANDER RENTA LARGO PLAZO UF","Renta Fija",NA
"8077","CFMSTDRLU3","FONDO MUTUO SANTANDER RENTA LARGO PLAZO UF","Renta Fija",NA
"8077","CFMSTDRLUG","FONDO MUTUO SANTANDER RENTA LARGO PLAZO UF","Renta Fija",NA
"8077","CFMSTDRLU2","FONDO MUTUO SANTANDER RENTA LARGO PLAZO UF","Renta Fija",NA
"8077","CFMSTDRUCO","FONDO MUTUO SANTANDER RENTA LARGO PLAZO UF","Renta Fija",NA
"8280","CFMSTDSESR","FONDO MUTUO SANTANDER RENTA MEDIANO PLAZO","Renta Fija",NA
"8280","CFMSTDRMEE","FONDO MUTUO SANTANDER RENTA MEDIANO PLAZO","Renta Fija",NA
"8280","CFMSTDSUIN","FONDO MUTUO SANTANDER RENTA MEDIANO PLAZO","Renta Fija",NA
"8280","CFMSTDRMCO","FONDO MUTUO SANTANDER RENTA MEDIANO PLAZO","Renta Fija",NA
"8280","CFMSTDRMAM","FONDO MUTUO SANTANDER RENTA MEDIANO PLAZO","Renta Fija",NA
"8280","CFMSTDRMEG","FONDO MUTUO SANTANDER RENTA MEDIANO PLAZO","Renta Fija",NA
"9034","CFMSTDRSGL","FONDO MUTUO SANTANDER RENTA SELECTA CHILE","Renta Fija",NA
"9034","CFMSTDRSCO","FONDO MUTUO SANTANDER RENTA SELECTA CHILE","Renta Fija",NA
"9034","CFMSTDRSPA","FONDO MUTUO SANTANDER RENTA SELECTA CHILE","Renta Fija",NA
"9034","CFMSTDRSAM","FONDO MUTUO SANTANDER RENTA SELECTA CHILE","Renta Fija",NA
"9034","CFMSTDRSEG","FONDO MUTUO SANTANDER RENTA SELECTA CHILE","Renta Fija",NA
"9034","CFMSTDRSE3","FONDO MUTUO SANTANDER RENTA SELECTA CHILE","Renta Fija",NA
"8209","CFMSTDTSRC","FONDO MUTUO SANTANDER TESORERIA","Money Market",NA
"8209","CFMSTDTSRA","FONDO MUTUO SANTANDER TESORERIA","Money Market",NA
"8209","CFMSTDTSRI","FONDO MUTUO SANTANDER TESORERIA","Money Market",NA
"8209","CFMSTDTSAM","FONDO MUTUO SANTANDER TESORERIA","Money Market",NA
"8289","CFMBNSACCL","FONDO MUTUO SCOTIA ACCIONES CHILE","Renta Variable",NA
"8289","CFMBNSACWH","FONDO MUTUO SCOTIA ACCIONES CHILE","Renta Variable",NA
"8289","CFMBNSACWB","FONDO MUTUO SCOTIA ACCIONES CHILE","Renta Variable",NA
"8289","CFMBNSACPA","FONDO MUTUO SCOTIA ACCIONES CHILE","Renta Variable",NA
"8289","CFMBNSACAS","FONDO MUTUO SCOTIA ACCIONES CHILE","Renta Variable",NA
"8289","CFMBNSACCO","FONDO MUTUO SCOTIA ACCIONES CHILE","Renta Variable",NA
"8857","CFMBNSCMCL","FONDO MUTUO SCOTIA ACCIONES CHILE MID CAP","Renta Variable",NA
"8857","CFMBNSCMWB","FONDO MUTUO SCOTIA ACCIONES CHILE MID CAP","Renta Variable",NA
"8857","CFMBNSCMAP","FONDO MUTUO SCOTIA ACCIONES CHILE MID CAP","Renta Variable",NA
"8480","CFMBNSAUWE","FONDO MUTUO SCOTIA ACCIONES USA","Renta Variable",NA
"8480","CFMBNSAUCL","FONDO MUTUO SCOTIA ACCIONES USA","Renta Variable",NA
"8480","CFMBNSAUWB","FONDO MUTUO SCOTIA ACCIONES USA","Renta Variable",NA
"8480","CFMBNSAUAP","FONDO MUTUO SCOTIA ACCIONES USA","Renta Variable",NA
"9021","CFMBNSDCHH","FONDO MUTUO SCOTIA DEUDA CHILE FLEXIBLE","Renta Fija",NA
"9021","CFMBNSDCHC","FONDO MUTUO SCOTIA DEUDA CHILE FLEXIBLE","Renta Fija",NA
"9021","CFMBNSDCHP","FONDO MUTUO SCOTIA DEUDA CHILE FLEXIBLE","Renta Fija",NA
"9021","CFMBNSDCHW","FONDO MUTUO SCOTIA DEUDA CHILE FLEXIBLE","Renta Fija",NA
"8991","CFMBNSDCWE","FONDO MUTUO SCOTIA DEUDA CORTO PLAZO UF","Renta Fija",NA
"8991","CFMBNSDCWB","FONDO MUTUO SCOTIA DEUDA CORTO PLAZO UF","Renta Fija",NA
"8991","CFMBNSDCCL","FONDO MUTUO SCOTIA DEUDA CORTO PLAZO UF","Renta Fija",NA
"8991","CFMBNSDCAP","FONDO MUTUO SCOTIA DEUDA CORTO PLAZO UF","Renta Fija",NA
"9154","CFMBNSDLPH","FONDO MUTUO SCOTIA DEUDA LARGO PLAZO UF","Renta Fija",NA
"9154","CFMBNSDLPW","FONDO MUTUO SCOTIA DEUDA LARGO PLAZO UF","Renta Fija",NA
"9154","CFMBNSDLPC","FONDO MUTUO SCOTIA DEUDA LARGO PLAZO UF","Renta Fija",NA
"9154","CFMBNSDLPP","FONDO MUTUO SCOTIA DEUDA LARGO PLAZO UF","Renta Fija",NA
"9154","CFMBNSDLPV","FONDO MUTUO SCOTIA DEUDA LARGO PLAZO UF","Renta Fija",NA
"8244","CFMBNSDLCL","FONDO MUTUO SCOTIA DEUDA LATAM DOLAR","Renta Fija",NA
"8244","CFMBNSDLAP","FONDO MUTUO SCOTIA DEUDA LATAM DOLAR","Renta Fija",NA
"8292","CFMBNSDMWB","FONDO MUTUO SCOTIA DEUDA MEDIANO PLAZO","Renta Fija",NA
"8292","CFMBNSDMWH","FONDO MUTUO SCOTIA DEUDA MEDIANO PLAZO","Renta Fija",NA
"8292","CFMBNSDMCL","FONDO MUTUO SCOTIA DEUDA MEDIANO PLAZO","Renta Fija",NA
"8292","CFMBNSDMAP","FONDO MUTUO SCOTIA DEUDA MEDIANO PLAZO","Renta Fija",NA
"8106","CFMBNSDMUH","FONDO MUTUO SCOTIA DEUDA MEDIANO PLAZO UF","Renta Fija",NA
"8106","CFMBNSDMUW","FONDO MUTUO SCOTIA DEUDA MEDIANO PLAZO UF","Renta Fija",NA
"8106","CFMBNSDMUC","FONDO MUTUO SCOTIA DEUDA MEDIANO PLAZO UF","Renta Fija",NA
"8106","CFMBNSDMUP","FONDO MUTUO SCOTIA DEUDA MEDIANO PLAZO UF","Renta Fija",NA
"8187","CFMBNSSLCL","FONDO MUTUO SCOTIA LIQUIDEZ","Money Market",NA
"8187","CFMBNSSLWB","FONDO MUTUO SCOTIA LIQUIDEZ","Money Market",NA
"8187","CFMBNSSLWE","FONDO MUTUO SCOTIA LIQUIDEZ","Money Market",NA
"8187","CFMBNSSLAP","FONDO MUTUO SCOTIA LIQUIDEZ","Money Market",NA
"8187","CFMBNSSLAS","FONDO MUTUO SCOTIA LIQUIDEZ","Money Market",NA
"8049","CFMBNSMMII","FONDO MUTUO SCOTIA MONEY MARKET","Money Market",NA
"8049","CFMBNSMMLA","FONDO MUTUO SCOTIA MONEY MARKET","Money Market",NA
"8049","CFMBNSCLIB","FONDO MUTUO SCOTIA MONEY MARKET","Money Market",NA
"8049","CFMBNSMMSM","FONDO MUTUO SCOTIA MONEY MARKET","Money Market",NA
"8049","CFMBNSCLAF","FONDO MUTUO SCOTIA MONEY MARKET","Money Market",NA
"8238","CFMBNSMMDI","FONDO MUTUO SCOTIA MONEY MARKET DOLAR","Money Market",NA
"8238","CFMBNSMMDL","FONDO MUTUO SCOTIA MONEY MARKET DOLAR","Money Market",NA
"8238","CFMBNSDOLA","FONDO MUTUO SCOTIA MONEY MARKET DOLAR","Money Market",NA
"8238","CFMBNSMMDM","FONDO MUTUO SCOTIA MONEY MARKET DOLAR","Money Market",NA
"8116","CFMBBVPAWE","FONDO MUTUO SCOTIA PORTAFOLIO ARRIESGADO","Balanceados",NA
"8116","CFMBBVPATH","FONDO MUTUO SCOTIA PORTAFOLIO ARRIESGADO","Balanceados",NA
"8116","CFMBBVPAAP","FONDO MUTUO SCOTIA PORTAFOLIO ARRIESGADO","Balanceados",NA
"8116","CFMBBVPACL","FONDO MUTUO SCOTIA PORTAFOLIO ARRIESGADO","Balanceados",NA
"8116","CFMBBVPAAH","FONDO MUTUO SCOTIA PORTAFOLIO ARRIESGADO","Balanceados",NA
"8886","CFMBBVPCWH","FONDO MUTUO SCOTIA PORTAFOLIO CONSERVADOR","Renta Fija",NA
"8886","CFMBBVPCWE","FONDO MUTUO SCOTIA PORTAFOLIO CONSERVADOR","Renta Fija",NA
"8886","CFMBBVPCCL","FONDO MUTUO SCOTIA PORTAFOLIO CONSERVADOR","Renta Fija",NA
"8886","CFMBBVPCAP","FONDO MUTUO SCOTIA PORTAFOLIO CONSERVADOR","Renta Fija",NA
"8886","CFMBBVPCAS","FONDO MUTUO SCOTIA PORTAFOLIO CONSERVADOR","Renta Fija",NA
"8740","CFMBBVPMAE","FONDO MUTUO SCOTIA PORTAFOLIO MAS ARRIESGADO","Balanceados",NA
"8740","CFMBBVPMAW","FONDO MUTUO SCOTIA PORTAFOLIO MAS ARRIESGADO","Balanceados",NA
"8740","CFMBBVPMAC","FONDO MUTUO SCOTIA PORTAFOLIO MAS ARRIESGADO","Balanceados",NA
"8740","CFMBBVPMAP","FONDO MUTUO SCOTIA PORTAFOLIO MAS ARRIESGADO","Balanceados",NA
"8740","CFMBBVPMAH","FONDO MUTUO SCOTIA PORTAFOLIO MAS ARRIESGADO","Balanceados",NA
"8304","CFMBNSPMCC","FONDO MUTUO SCOTIA PORTAFOLIO MAS CONSERVADOR","Renta Fija",NA
"8304","CFMBNSPMCW","FONDO MUTUO SCOTIA PORTAFOLIO MAS CONSERVADOR","Renta Fija",NA
"8304","CFMBNSPMCH","FONDO MUTUO SCOTIA PORTAFOLIO MAS CONSERVADOR","Renta Fija",NA
"8304","CFMBNSPMCP","FONDO MUTUO SCOTIA PORTAFOLIO MAS CONSERVADOR","Renta Fija",NA
"8304","CFMBNSPMCS","FONDO MUTUO SCOTIA PORTAFOLIO MAS CONSERVADOR","Renta Fija",NA
"8741","CFMBNSPMWB","FONDO MUTUO SCOTIA PORTAFOLIO MODERADO","Balanceados",NA
"8741","CFMBNSPMCL","FONDO MUTUO SCOTIA PORTAFOLIO MODERADO","Balanceados",NA
"8741","CFMBNSPMWE","FONDO MUTUO SCOTIA PORTAFOLIO MODERADO","Balanceados",NA
"8741","CFMBNSPMAP","FONDO MUTUO SCOTIA PORTAFOLIO MODERADO","Balanceados",NA
"8741","CFMBNSPMVI","FONDO MUTUO SCOTIA PORTAFOLIO MODERADO","Balanceados",NA
"8741","CFMBNSPMVV","FONDO MUTUO SCOTIA PORTAFOLIO MODERADO","Balanceados",NA
"8741","CFMBNSPMAS","FONDO MUTUO SCOTIA PORTAFOLIO MODERADO","Balanceados",NA
"8604","CFMBNSREWE","FONDO MUTUO SCOTIA REAL ESTATE GLOBAL","Renta Variable",NA
"8604","CFMBNSRECL","FONDO MUTUO SCOTIA REAL ESTATE GLOBAL","Renta Variable",NA
"8604","CFMBNSREWB","FONDO MUTUO SCOTIA REAL ESTATE GLOBAL","Renta Variable",NA
"8604","CFMBNSREAP","FONDO MUTUO SCOTIA REAL ESTATE GLOBAL","Renta Variable",NA
"8484","CFMBNSAEWH","FONDO MUTUO SCOTIA RENTA VARIABLE EUROPA","Renta Variable",NA
"8484","CFMBNSAECL","FONDO MUTUO SCOTIA RENTA VARIABLE EUROPA","Renta Variable",NA
"8484","CFMBNSAEWB","FONDO MUTUO SCOTIA RENTA VARIABLE EUROPA","Renta Variable",NA
"8484","CFMBNSAEAP","FONDO MUTUO SCOTIA RENTA VARIABLE EUROPA","Renta Variable",NA
"8822","CFMBNSASCL","FONDO MUTUO SCOTIA RENTA VARIABLE GLOBAL","Renta Variable",NA
"8822","CFMBNSASWH","FONDO MUTUO SCOTIA RENTA VARIABLE GLOBAL","Renta Variable",NA
"8822","CFMBNSASWB","FONDO MUTUO SCOTIA RENTA VARIABLE GLOBAL","Renta Variable",NA
"8822","CFMBNSASAP","FONDO MUTUO SCOTIA RENTA VARIABLE GLOBAL","Renta Variable",NA
"8482","CFMBBVRVLE","FONDO MUTUO SCOTIA RENTA VARIABLE LATAM","Renta Variable",NA
"8482","CFMBBVRVLW","FONDO MUTUO SCOTIA RENTA VARIABLE LATAM","Renta Variable",NA
"8482","CFMBBVRVLC","FONDO MUTUO SCOTIA RENTA VARIABLE LATAM","Renta Variable",NA
"8482","CFMBBVRVLP","FONDO MUTUO SCOTIA RENTA VARIABLE LATAM","Renta Variable",NA
"8367","CFMBNSRDCL","FONDO MUTUO SCOTIA RETAIL DÓLAR","Money Market",NA
"8367","CFMBNSRDWE","FONDO MUTUO SCOTIA RETAIL DÓLAR","Money Market",NA
"8367","CFMBNSRDAP","FONDO MUTUO SCOTIA RETAIL DÓLAR","Money Market",NA
"8987","CFMSECIFUA","FONDO MUTUO SECURITY ACCIONES EEUU","Renta Variable",NA
"8987","CFMSECIFUB","FONDO MUTUO SECURITY ACCIONES EEUU","Renta Variable",NA
"8987","CFMSECIFUJ","FONDO MUTUO SECURITY ACCIONES EEUU","Renta Variable",NA
"8987","CFMSECIFUH","FONDO MUTUO SECURITY ACCIONES EEUU","Renta Variable",NA
"8987","CFMSECIFUS","FONDO MUTUO SECURITY ACCIONES EEUU","Renta Variable",NA
"8435","CFMSECRETJ","FONDO MUTUO SECURITY AGRESIVO ESTRATÉGICO","Balanceados",NA
"8435","CFMSECRETS","FONDO MUTUO SECURITY AGRESIVO ESTRATÉGICO","Balanceados",NA
"8435","CFMSECRETA","FONDO MUTUO SECURITY AGRESIVO ESTRATÉGICO","Balanceados",NA
"8435","CFMSECRETB","FONDO MUTUO SECURITY AGRESIVO ESTRATÉGICO","Balanceados",NA
"8435","CFMSECRETH","FONDO MUTUO SECURITY AGRESIVO ESTRATÉGICO","Balanceados",NA
"8820","CFMSECAEMS","FONDO MUTUO SECURITY ASIA EMERGENTE","Renta Variable",NA
"8820","CFMSECAEMA","FONDO MUTUO SECURITY ASIA EMERGENTE","Renta Variable",NA
"8820","CFMSECAEMJ","FONDO MUTUO SECURITY ASIA EMERGENTE","Renta Variable",NA
"8820","CFMSECASEB","FONDO MUTUO SECURITY ASIA EMERGENTE","Renta Variable",NA
"8820","CFMSECAEMH","FONDO MUTUO SECURITY ASIA EMERGENTE","Renta Variable",NA
"8336","CFMSECEQUJ","FONDO MUTUO SECURITY BALANCEADO ESTRATÉGICO","Balanceados",NA
"8336","CFMSECEQUA","FONDO MUTUO SECURITY BALANCEADO ESTRATÉGICO","Balanceados",NA
"8336","CFMSECEQUB","FONDO MUTUO SECURITY BALANCEADO ESTRATÉGICO","Balanceados",NA
"8336","CFMSECEQUS","FONDO MUTUO SECURITY BALANCEADO ESTRATÉGICO","Balanceados",NA
"8336","CFMSECEQUH","FONDO MUTUO SECURITY BALANCEADO ESTRATÉGICO","Balanceados",NA
"8306","CFMSECPROS","FONDO MUTUO SECURITY CONSERVADOR ESTRATÉGICO","Balanceados",NA
"8306","CFMSECPROA","FONDO MUTUO SECURITY CONSERVADOR ESTRATÉGICO","Balanceados",NA
"8306","CFMSECPROJ","FONDO MUTUO SECURITY CONSERVADOR ESTRATÉGICO","Balanceados",NA
"8306","CFMSECPROB","FONDO MUTUO SECURITY CONSERVADOR ESTRATÉGICO","Balanceados",NA
"8306","CFMSECPROH","FONDO MUTUO SECURITY CONSERVADOR ESTRATÉGICO","Balanceados",NA
"8940","CFMSECDCLA","FONDO MUTUO SECURITY DEUDA CORPORATIVA LATINOAMERICANA","Renta Fija",NA
"8940","CFMSECDVAB","FONDO MUTUO SECURITY DEUDA CORPORATIVA LATINOAMERICANA","Renta Fija",NA
"8940","CFMSECDCLS","FONDO MUTUO SECURITY DEUDA CORPORATIVA LATINOAMERICANA","Renta Fija",NA
"8940","CFMSECDCLJ","FONDO MUTUO SECURITY DEUDA CORPORATIVA LATINOAMERICANA","Renta Fija",NA
"8940","CFMSECDCLH","FONDO MUTUO SECURITY DEUDA CORPORATIVA LATINOAMERICANA","Renta Fija",NA
"9655","CFMSECDEIF","FONDO MUTUO SECURITY DEUDA INTERNACIONAL","Renta Fija",NA
"9655","CFMSECDEIA","FONDO MUTUO SECURITY DEUDA INTERNACIONAL","Renta Fija",NA
"9655","CFMSECDEIB","FONDO MUTUO SECURITY DEUDA INTERNACIONAL","Renta Fija",NA
"8384","CFMSECDMMA","FONDO MUTUO SECURITY DOLAR MONEY MARKET","Renta Fija",NA
"8384","CFMSECDMMC","FONDO MUTUO SECURITY DOLAR MONEY MARKET","Renta Fija",NA
"8384","CFMSECDMMS","FONDO MUTUO SECURITY DOLAR MONEY MARKET","Renta Fija",NA
"8384","CFMSECDMMB","FONDO MUTUO SECURITY DOLAR MONEY MARKET","Renta Fija",NA
"8055","CFMSECFIRA","FONDO MUTUO SECURITY FIRST","Renta Fija",NA
"8055","CFMSECFSTB","FONDO MUTUO SECURITY FIRST","Renta Fija",NA
"8055","CFMSECFISS","FONDO MUTUO SECURITY FIRST","Renta Fija",NA
"8118","CFMSECGLDA","FONDO MUTUO SECURITY GOLD","Renta Fija",NA
"8118","CFMSECGLDB","FONDO MUTUO SECURITY GOLD","Renta Fija",NA
"8118","CFMSECGLDJ","FONDO MUTUO SECURITY GOLD","Renta Fija",NA
"8118","CFMSECGLDS","FONDO MUTUO SECURITY GOLD","Renta Fija",NA
